Timestamp,FIT101,LIT101,MV101,P101,P102,AIT201,AIT202,AIT203,FIT201,MV201,LIT301,DPIT301,FIT301,MV301,MV302,P301,P302,AIT401,AIT402,FIT401,P401,P402,P403,P404,UV401,AIT501,AIT502,AIT503,FIT501,FIT502,FIT503,FIT504,P501,P502,PIT501,PIT502,PIT503,FIT601,P601,P602,P603,Normal/Attack
22/12/2015 11:03:05,0.0189,897.11,1,1,0,6.693,198.01,7.042,1.2502,1,797.93,15.751,1.1082,1,0,1,0,0.0173,174.31,0.9541,1,0,0,0,99.81,0.0093,0.0094,0.0094,0.9671,0.4273,0.3959,0.7991,1,0,303.16,299.96,299.43,0.8924,1,0,0,Normal
22/12/2015 11:03:06,1.7849,898.15,1,1,0,6.626,202.16,7.024,1.2493,1,797.62,14.722,1.0741,1,0,1,0,0.0201,176.39,1.0115,1,0,0,0,101.92,0.0105,0.0098,0.0096,0.9131,0.4105,0.4056,0.7362,1,0,298.12,302.56,302.94,0.9141,1,0,0,Normal
22/12/2015 11:03:07,1.8222,898.9,1,1,0,6.645,197.84,7.044,1.2556,1,796.64,15.202,1.0226,1,0,1,0,0.0208,175.79,0.9787,1,0,0,0,99.69,0.0111,0.0099,0.0086,0.95,0.3709,0.3965,0.8416,1,0,301.18,301.7,300.74,0.848,1,0,0,Normal
22/12/2015 11:03:08,1.8447,899.31,1,1,0,6.454,202.75,6.998,1.2227,1,797.08,15.362,1.1044,1,0,1,0,0.0214,176.42,0.9633,1,0,0,0,100.65,0.0095,0.0108,0.0093,0.8653,0.3944,0.3997,0.8052,1,0,293.47,299.03,301.62,0.8498,1,0,0,Normal
22/12/2015 11:03:09,1.8013,899.72,1,1,0,6.44,200.86,7.026,1.1956,1,794.32,14.525,1.156,1,0,1,0,0.0153,177.22,0.9903,1,0,0,0,100.45,0.01,0.0091,0.0106,0.8993,0.4269,0.4193,0.8087,1,0,300.9,299.75,303.4,0.884,1,0,0,Normal
22/12/2015 11:03:10,1.7666,900.03,0,1,0,6.591,197.13,7.047,1.1865,1,792.5,15.683,1.028,1,0,1,0,0.0222,180.78,1.0511,1,0,0,0,99.69,0.0115,0.0097,0.0093,0.9174,0.4297,0.4037,0.7934,1,0,302.73,305.34,301.4,0.8425,1,0,0,Normal
22/12/2015 11:03:11,0.002,896.66,1,1,0,6.323,199.8,7.072,1.1872,1,790.43,14.977,1.0853,1,0,1,0,0.0171,173.28,1.0054,1,0,0,0,100.44,0.0114,0.0071,0.0099,0.9192,0.4016,0.3948,0.7868,1,0,298.07,298.68,297.25,0.892,1,0,0,Normal
22/12/2015 11:03:12,1.8055,896.81,1,1,0,6.595,202.36,6.998,1.1546,1,787.88,15.419,1.0961,1,0,1,0,0.0191,176.31,1.079,1,0,0,0,100.04,0.0099,0.009,0.0096,0.9158,0.4036,0.3729,0.8096,1,0,301.81,298.15,302.22,0.9145,1,0,0,Normal
22/12/2015 11:03:13,1.7132,896.83,1,1,0,6.345,201.2,7.067,1.1324,1,789.77,13.957,1.1158,1,0,1,0,0.0189,172.37,0.9683,1,0,0,0,99.7,0.0092,0.0103,0.0091,0.902,0.3945,0.4215,0.7806,1,0,295.93,299.05,306.45,0.9461,1,0,0,Normal
22/12/2015 11:03:14,1.8522,897.61,1,1,0,6.546,197.28,6.99,1.2162,1,788.87,15.216,1.0788,1,0,1,0,0.0148,176.53,1.019,1,0,0,0,99.4,0.0084,0.01,0.0103,0.9061,0.3814,0.4191,0.7989,1,0,297.66,297.43,296.23,0.8673,1,0,0,Normal
22/12/2015 11:03:15,1.7909,897.75,1,1,0,6.323,198.97,6.997,1.1952,1,791.34,15.22,1.0466,1,0,1,0,0.0204,172.35,1.0362,1,0,0,0,97.56,0.0101,0.0096,0.009,0.8618,0.3873,0.4109,0.784,1,0,299.4,300.78,302.88,0.9562,1,0,0,Normal
22/12/2015 11:03:16,1.7422,898.4,1,1,0,6.467,199.13,7.053,1.1856,1,788.4,14.926,1.0756,1,0,1,0,0.0221,172.25,1.0733,0,0,0,0,99.93,0.0101,0.0079,0.0108,0.8814,0.4101,0.4024,0.7752,1,0,301.41,296.37,300.24,0.8879,1,0,0,Normal
22/12/2015 11:03:17,1.8344,898.93,1,1,0,6.331,198.85,6.984,1.1745,1,789.07,14.942,1.1179,1,0,1,0,0.017,175.32,0.9861,1,0,0,0,100.61,0.01,0.0105,0.0111,0.9003,0.4065,0.4124,0.7773,1,0,303.87,295.93,302.44,0.866,1,0,0,Normal
22/12/2015 11:03:18,1.6994,899.65,1,1,0,6.586,200.07,6.942,1.1899,1,790.23,15.646,1.1294,1,0,1,0,0.0219,175.02,0.9873,1,0,0,0,99.79,0.0107,0.0101,0.0117,0.8879,0.4199,0.4033,0.8233,1,0,298.51,298.21,304.06,0.91,1,0,0,Normal
22/12/2015 11:03:19,1.7722,900.22,0,1,0,6.553,200.63,7.022,1.2235,1,791.07,15.624,1.0978,1,0,1,0,0.0206,175.69,1.0205,1,0,0,0,100.54,0.0073,0.0109,0.0113,0.9038,0.3638,0.3858,0.765,1,0,300.16,300.41,303.4,0.9421,1,0,0,Normal
22/12/2015 11:03:20,0.0001,896.76,1,1,0,6.498,198.65,7.014,1.2298,1,794.54,15.315,1.0569,1,0,1,0,0.0173,173.36,1.0202,1,0,0,0,100.07,0.0087,0.0093,0.0083,0.9295,0.4025,0.4201,0.8107,1,0,304.1,294.69,302.0,0.9073,1,0,0,Normal
22/12/2015 11:03:21,1.785,897.17,1,1,0,6.397,201.11,7.035,1.2404,1,792.6,14.31,1.0578,1,0,1,0,0.0229,174.73,1.0105,1,0,0,0,100.89,0.0092,0.012,0.011,0.9078,0.3978,0.3676,0.7814,1,0,303.42,302.85,296.19,0.8913,1,0,0,Normal
22/12/2015 11:03:22,1.6905,897.69,1,1,0,6.56,201.76,7.038,1.1904,1,793.5,15.481,1.0146,1,0,1,0,0.0213,171.26,0.9851,1,0,0,0,99.76,0.0106,0.0112,0.0098,0.9092,0.4123,0.4041,0.8212,1,0,301.27,299.92,301.2,0.8973,1,0,0,Normal
22/12/2015 11:03:23,1.7927,898.9,1,1,0,6.521,198.8,6.992,1.1868,1,794.48,15.076,1.1626,1,0,1,0,0.0181,174.5,0.9843,1,0,0,0,97.57,0.0087,0.0105,0.0098,0.8685,0.4252,0.4133,0.7742,1,0,302.48,304.84,300.86,0.9286,1,0,0,Normal
22/12/2015 11:03:24,1.8263,899.9,1,1,0,6.492,198.99,6.977,1.1673,1,793.16,14.439,1.0337,1,0,1,0,0.0192,172.17,0.9776,1,0,0,0,99.05,0.0086,0.0101,0.0104,0.8943,0.4145,0.3898,0.8044,1,0,299.75,298.47,301.76,0.8979,1,0,0,Normal
22/12/2015 11:03:25,1.786,900.49,0,1,0,6.64,198.92,7.043,1.1958,1,791.65,15.641,1.1041,1,0,1,0,0.0184,176.32,1.0455,1,0,0,0,98.78,0.0108,0.0099,0.0103,0.8658,0.355,0.3921,0.7901,1,0,301.55,304.05,299.96,0.8641,1,0,0,Normal
22/12/2015 11:03:26,-0.0067,897.54,1,1,0,6.409,203.96,7.04,1.2251,1,788.95,14.388,1.0387,1,0,1,0,0.0194,177.35,0.9941,1,0,0,0,99.67,0.0108,0.0094,0.0088,0.8486,0.3954,0.3917,0.7906,1,0,298.66,296.55,304.63,0.8907,1,0,0,Normal
22/12/2015 11:03:27,1.8695,899.13,1,1,0,6.66,202.41,7.024,1.2119,1,788.52,15.15,1.0712,1,0,1,0,0.0211,172.64,1.0104,1,0,0,0,99.36,0.0106,0.012,0.0102,0.8542,0.4056,0.4509,0.7929,1,0,301.48,301.9,296.22,0.9078,1,0,0,Normal
22/12/2015 11:03:28,1.8074,899.61,1,1,0,6.426,199.51,7.006,1.1466,1,790.1,15.438,1.1999,1,0,1,0,0.0206,174.64,0.9545,1,0,0,0,98.48,0.0093,0.011,0.0108,0.8908,0.4026,0.392,0.7888,1,0,298.07,295.53,301.54,0.8587,1,0,0,Normal
22/12/2015 11:03:29,1.8195,900.71,0,1,0,6.44,200.24,6.919,1.1784,1,789.01,15.526,1.0652,1,0,1,0,0.0194,176.64,0.9858,1,0,0,0,100.15,0.0101,0.0101,0.0091,0.9085,0.3971,0.4269,0.7567,1,0,298.24,303.91,300.6,0.8723,1,0,0,Normal
22/12/2015 11:03:30,0.0189,897.15,1,1,0,6.413,200.07,7.008,1.1883,1,785.16,14.842,1.0,1,0,1,0,0.0231,174.38,0.9728,1,0,0,0,97.9,0.0106,0.0099,0.0098,0.9494,0.3955,0.4213,0.7833,1,0,295.91,302.84,300.3,0.8775,1,0,0,Normal
22/12/2015 11:03:31,1.7449,897.35,1,1,0,6.429,200.26,7.073,1.1912,1,784.93,15.833,1.0226,1,0,1,0,0.0183,174.77,0.9881,1,0,0,0,100.4,0.01,0.011,0.0093,0.9124,0.3732,0.3983,0.7843,1,0,297.68,302.89,297.3,0.9357,1,0,0,Normal
22/12/2015 11:03:32,1.9059,898.67,1,1,0,6.727,203.6,7.01,1.2426,1,784.59,15.674,1.0541,1,0,1,0,0.0191,173.62,0.9889,1,0,0,0,99.67,0.01,0.0088,0.0108,0.906,0.3958,0.385,0.7986,1,0,301.19,300.1,300.75,0.9408,1,0,0,Normal
22/12/2015 11:03:33,1.6714,899.17,1,1,0,6.447,199.02,7.133,1.2018,1,781.12,14.493,1.1411,1,0,1,0,0.0218,175.2,0.9944,0,0,0,0,100.76,0.0116,0.01,0.0095,0.8551,0.3834,0.3922,0.7809,1,0,296.24,304.99,301.49,0.8934,1,0,0,Normal
22/12/2015 11:03:34,1.919,900.57,0,1,0,6.669,202.0,6.981,1.1229,1,783.12,14.752,1.101,1,0,1,0,0.0208,176.18,1.0106,1,0,0,0,99.22,0.0098,0.0109,0.0096,0.862,0.3914,0.373,0.8343,1,0,293.47,299.9,299.02,0.8922,1,0,0,Normal
22/12/2015 11:03:35,-0.0496,897.58,1,1,0,6.635,198.0,6.93,1.2073,1,779.69,15.587,1.0281,1,0,1,0,0.0194,173.93,1.0282,1,0,0,0,100.81,0.0093,0.008,0.0088,0.9735,0.3949,0.4203,0.8006,1,0,294.74,301.52,298.14,0.959,1,0,0,Normal
22/12/2015 11:03:36,1.7195,898.44,1,1,0,6.569,199.29,7.058,1.2162,1,779.97,14.787,1.1234,1,0,1,0,0.0172,176.89,1.0252,1,0,0,0,100.51,0.0091,0.0093,0.0094,0.8906,0.3884,0.376,0.8186,1,0,297.0,302.52,302.43,0.8541,1,0,0,Normal
22/12/2015 11:03:37,1.8162,898.78,1,1,0,6.556,202.39,6.952,1.234,1,779.43,14.02,1.2011,1,0,1,0,0.0242,173.98,1.008,1,0,0,0,101.62,0.0107,0.0087,0.0084,0.9322,0.4058,0.4,0.785,1,0,305.43,297.47,304.5,0.9007,1,0,0,Normal
22/12/2015 11:03:38,1.6867,899.1,1,1,0,6.511,194.83,7.01,1.2039,1,782.21,16.168,1.0888,1,0,1,0,0.022,177.69,1.0029,1,0,0,0,100.25,0.0083,0.0092,0.0085,0.8401,0.3895,0.3757,0.8314,1,0,301.19,297.79,298.1,0.9499,1,0,0,Normal
22/12/2015 11:03:39,1.7413,899.86,1,1,0,6.55,197.2,6.974,1.1442,1,784.0,14.502,1.0873,1,0,1,0,0.0211,176.21,0.9605,1,0,0,0,101.52,0.0113,0.0085,0.0101,0.8936,0.3969,0.3896,0.8391,1,0,294.78,302.03,296.98,0.8389,1,0,0,Normal
22/12/2015 11:03:40,1.8235,900.87,0,1,0,6.595,201.77,7.008,1.1488,1,785.08,15.448,1.064,1,0,1,0,0.0193,171.48,1.0278,1,0,0,0,99.03,0.0102,0.0089,0.0099,0.92,0.3966,0.3894,0.8026,1,0,298.18,301.76,298.67,0.9127,1,0,0,Normal
22/12/2015 11:03:41,-0.0116,897.9,1,1,0,6.473,200.45,7.058,1.2143,1,785.98,14.712,1.0671,1,0,1,0,0.0167,176.41,1.0165,1,0,0,0,99.0,0.0093,0.0092,0.0102,0.9587,0.4194,0.4506,0.8008,1,0,292.89,307.48,297.16,0.8575,1,0,0,Normal
22/12/2015 11:03:42,1.8573,898.82,1,1,0,6.313,200.7,7.069,1.2186,1,785.95,15.518,1.1393,1,0,1,0,0.0192,175.96,0.9976,1,0,0,0,100.26,0.01,0.0087,0.0091,0.9103,0.4039,0.3922,0.7959,1,0,303.33,297.02,298.64,0.9526,1,0,0,Normal
22/12/2015 11:03:43,1.8208,899.27,1,1,0,6.571,204.49,6.985,1.2236,1,786.36,15.57,1.0403,1,0,1,0,0.0176,171.57,1.0105,1,0,0,0,99.95,0.0097,0.0096,0.0101,0.8879,0.3994,0.3797,0.789,1,0,297.84,301.42,299.66,0.8977,1,0,0,Normal
22/12/2015 11:03:44,1.7865,899.84,1,1,0,6.534,199.84,7.031,1.1714,1,785.72,14.73,1.1498,1,0,1,0,0.0198,175.24,0.9812,1,0,0,0,100.28,0.01,0.01,0.0108,0.8836,0.4116,0.3946,0.8019,1,0,303.18,294.88,299.28,0.872,1,0,0,Normal
22/12/2015 11:03:45,1.9175,901.0,0,1,0,6.367,196.92,6.94,1.2091,1,786.86,13.388,1.1338,1,0,1,0,0.0233,175.72,0.9396,1,0,0,0,100.62,0.0095,0.0095,0.0091,0.9254,0.4205,0.3633,0.8103,1,0,300.76,300.03,301.9,0.8263,1,0,0,Normal
22/12/2015 11:03:46,0.0076,898.54,1,1,0,6.551,198.5,7.037,1.1989,1,786.53,14.9,1.0632,1,0,1,0,0.0226,178.26,0.9757,1,0,0,0,100.43,0.0091,0.0106,0.0107,0.8675,0.3812,0.4205,0.8355,1,0,301.08,299.09,297.17,0.8866,1,0,0,Normal
22/12/2015 11:03:47,1.8116,898.88,1,1,0,6.485,203.1,6.96,1.1951,1,785.23,14.89,1.0855,1,0,1,0,0.0208,173.91,1.0113,1,0,0,0,100.95,0.0101,0.009,0.0098,0.8932,0.382,0.4026,0.8084,1,0,303.7,295.09,300.38,0.8861,1,0,0,Normal
22/12/2015 11:03:48,1.8176,899.55,1,1,0,6.527,200.25,6.942,1.2685,1,783.79,15.213,1.0845,1,0,1,0,0.0193,172.14,1.0086,1,0,0,0,98.17,0.0088,0.0096,0.011,0.9628,0.4347,0.3579,0.8275,1,0,301.15,302.19,297.81,0.9174,1,0,0,Normal
22/12/2015 11:03:49,1.825,900.58,0,1,0,6.564,199.01,7.016,1.18,1,784.04,15.52,1.1052,1,0,1,0,0.0176,174.09,1.0267,1,0,0,0,100.46,0.0119,0.0108,0.0093,0.895,0.4068,0.4067,0.8059,1,0,297.35,298.67,300.76,0.8876,1,0,0,Normal
22/12/2015 11:03:50,0.0381,896.94,1,1,0,6.71,200.75,6.963,1.2638,1,783.57,14.61,1.1126,1,0,1,0,0.0223,178.89,0.9821,1,0,0,0,100.13,0.0101,0.0099,0.0098,0.9023,0.4196,0.3977,0.8101,1,0,300.93,299.78,299.02,0.8995,1,0,0,Normal
22/12/2015 11:03:51,1.9029,898.31,1,1,0,6.346,200.17,6.953,1.2625,1,782.02,15.016,1.0364,1,0,1,0,0.0207,175.76,1.037,1,0,0,0,100.7,0.0094,0.0098,0.0122,0.9362,0.393,0.4073,0.8103,1,0,299.67,300.9,297.03,0.9379,1,0,0,Normal
22/12/2015 11:03:52,1.8623,898.67,1,1,0,6.477,198.41,6.896,1.2065,1,783.16,15.435,1.1015,1,0,1,0,0.0179,178.23,0.9923,1,0,0,0,98.0,0.0099,0.0087,0.0099,0.8675,0.3641,0.4031,0.7841,1,0,298.13,296.63,301.69,0.8777,1,0,0,Normal
22/12/2015 11:03:53,1.7109,898.92,1,1,0,6.497,201.16,6.957,1.2008,1,783.81,15.607,1.0992,1,0,1,0,0.0184,173.64,1.0585,1,0,0,0,100.69,0.0101,0.0097,0.01,0.858,0.394,0.3855,0.778,1,0,300.15,304.86,301.84,0.925,1,0,0,Normal
22/12/2015 11:03:54,1.8152,899.59,1,1,0,6.476,199.42,7.027,1.2387,1,785.87,14.963,1.1538,1,0,1,0,0.0198,175.25,1.0123,1,0,0,0,100.96,0.012,0.0095,0.0095,0.8864,0.4422,0.3957,0.7956,1,0,300.2,300.48,301.81,0.8776,1,0,0,Normal
22/12/2015 11:03:55,1.8209,900.06,0,1,0,6.568,203.88,6.949,1.2434,1,784.06,14.446,1.0979,1,0,1,0,0.0223,175.23,1.0102,1,0,0,0,100.85,0.0102,0.01,0.0113,0.8551,0.4123,0.3925,0.819,1,0,299.69,301.26,298.95,0.815,1,0,0,Normal
22/12/2015 11:03:56,-0.0312,896.36,1,1,0,6.548,200.97,7.05,1.2182,1,785.86,15.402,1.0348,1,0,1,0,0.0203,173.84,1.0534,1,0,0,0,99.38,0.0112,0.0105,0.0103,0.8795,0.3966,0.3773,0.8161,1,0,301.41,297.95,300.78,0.9033,1,0,0,Normal
22/12/2015 11:03:57,1.7454,897.58,1,1,0,6.344,197.66,6.992,1.2207,1,784.39,15.158,1.0832,1,0,1,0,0.0196,171.52,0.9915,1,0,0,0,98.85,0.0101,0.0102,0.0099,0.8795,0.3995,0.4054,0.8166,1,0,306.37,300.32,301.33,0.8789,1,0,0,Normal
22/12/2015 11:03:58,1.7731,897.87,1,1,0,6.501,196.6,7.013,1.2023,1,782.43,14.832,1.0871,1,0,1,0,0.0215,173.38,1.0389,1,0,0,0,99.69,0.0095,0.0067,0.0077,0.8762,0.4195,0.3916,0.7695,1,0,299.23,301.83,297.18,0.9015,1,0,0,Normal
22/12/2015 11:03:59,1.7711,898.84,1,1,0,6.404,198.71,6.991,1.1215,1,783.73,13.943,1.0272,1,0,1,0,0.0183,172.46,1.0276,1,0,0,0,99.99,0.008,0.012,0.0108,0.9075,0.4434,0.3899,0.8086,1,0,295.44,305.2,302.0,0.879,1,0,0,Normal
22/12/2015 11:04:00,1.7518,899.75,1,1,0,6.579,198.16,7.03,1.2015,1,781.25,14.741,1.1334,1,0,1,0,0.021,172.57,0.9683,1,0,0,0,98.3,0.0097,0.0094,0.0089,0.9073,0.4353,0.4072,0.93,1,0,301.33,300.05,297.64,0.94,1,0,0,Normal
22/12/2015 11:04:01,1.8092,900.21,0,1,0,6.305,202.26,7.036,1.1659,1,781.77,14.864,1.0166,1,0,1,0,0.0169,173.85,0.9752,1,0,0,0,100.35,0.0095,0.0107,0.0106,0.8964,0.4141,0.401,0.8041,1,0,298.94,298.75,298.58,0.896,1,0,0,Normal
22/12/2015 11:04:02,0.0014,897.0,1,1,0,6.613,202.18,6.949,1.2953,1,782.72,14.755,1.0253,1,0,1,0,0.0217,175.84,0.9722,1,0,0,0,100.11,0.0086,0.0106,0.0093,0.8869,0.3992,0.3708,0.8005,1,0,300.03,297.22,304.49,0.8492,1,0,0,Normal
22/12/2015 11:04:03,1.7979,896.93,1,1,0,6.458,201.85,6.998,1.2274,1,782.64,15.027,1.0972,1,0,1,0,0.0203,174.47,1.004,1,0,0,0,99.02,0.0088,0.0095,0.0098,0.8437,0.3939,0.4017,0.8468,1,0,299.04,299.58,298.29,0.8854,1,0,0,Normal
22/12/2015 11:04:04,1.8029,897.61,1,1,0,6.461,200.41,6.977,1.1707,1,784.45,15.001,1.0775,1,0,1,0,0.0205,177.17,0.9829,1,0,0,0,100.37,0.0106,0.0099,0.009,0.8532,0.391,0.3631,0.8179,1,0,297.19,301.22,300.83,0.9472,1,0,0,Normal
22/12/2015 11:04:05,1.7777,897.63,1,1,0,6.484,201.96,7.12,1.1132,1,788.29,15.29,1.1056,1,0,1,0,0.0197,173.1,0.9872,1,0,0,0,99.55,0.0089,0.0109,0.0106,0.896,0.4274,0.3747,0.7657,1,0,299.49,302.98,304.89,0.8283,1,0,0,Normal
22/12/2015 11:04:06,1.7018,897.63,1,1,0,6.471,202.34,7.01,1.2496,1,790.81,15.607,1.1579,1,0,1,0,0.0168,173.92,0.9715,1,0,0,0,99.62,0.011,0.0097,0.0107,0.9144,0.4032,0.4001,0.8017,1,0,296.41,306.02,302.53,0.9288,1,0,0,Normal
22/12/2015 11:04:07,1.7749,898.09,1,1,0,6.612,200.99,6.909,1.2333,1,787.43,15.028,1.0868,1,0,1,0,0.0186,170.72,0.9949,0,0,0,0,99.78,0.009,0.0093,0.01,0.9386,0.389,0.365,0.8642,1,0,298.18,299.23,300.1,0.8589,1,0,0,Normal
22/12/2015 11:04:08,1.8287,898.83,1,1,0,6.619,203.51,6.989,1.1774,1,785.59,15.28,1.1004,1,0,1,0,0.0197,172.53,0.9798,1,0,0,0,100.61,0.0109,0.0101,0.0102,0.8723,0.4175,0.4055,0.8468,1,0,296.71,300.61,302.57,0.9364,1,0,0,Normal
22/12/2015 11:04:09,1.814,899.53,1,1,0,6.459,198.99,7.046,1.1971,1,783.58,15.01,1.0893,1,0,1,0,0.0223,173.47,1.0122,1,0,0,0,100.16,0.0101,0.0101,0.0096,0.9382,0.4063,0.4049,0.7887,1,0,299.54,302.14,302.19,0.9075,1,0,0,Normal
22/12/2015 11:04:10,1.7811,900.24,0,1,0,6.523,204.0,7.049,1.2001,1,784.7,14.853,1.1223,1,0,1,0,0.0215,177.98,0.9519,1,0,0,0,98.85,0.0096,0.0089,0.0111,0.9764,0.4056,0.394,0.8284,1,0,292.04,305.12,301.88,0.9336,1,0,0,Normal
22/12/2015 11:04:11,-0.0111,897.42,1,1,0,6.409,196.75,7.037,1.1493,1,785.93,15.034,1.037,1,0,1,0,0.0182,179.06,1.0234,1,0,0,0,98.09,0.0093,0.0085,0.0114,0.8973,0.3964,0.4326,0.857,1,0,299.78,296.67,300.02,0.9692,1,0,0,Normal
22/12/2015 11:04:12,1.7541,898.11,1,1,0,6.529,200.43,6.993,1.1794,1,785.35,14.456,1.0907,1,0,1,0,0.0197,174.34,1.0134,1,0,0,0,99.78,0.0118,0.0103,0.0092,0.8867,0.4262,0.4366,0.7636,1,0,297.51,300.02,305.75,0.9278,1,0,0,Normal
22/12/2015 11:04:13,1.7768,898.93,1,1,0,6.459,201.51,6.962,1.228,1,786.93,14.845,1.0859,1,0,1,0,0.019,176.84,1.0405,1,0,0,0,100.24,0.0095,0.0089,0.0073,0.9307,0.3861,0.3692,0.811,1,0,304.79,300.23,294.08,0.8768,1,0,0,Normal
22/12/2015 11:04:14,1.9259,899.21,1,1,0,6.443,199.53,6.984,1.2352,1,786.58,14.067,1.0256,1,0,1,0,0.0188,175.41,0.9845,1,0,0,0,100.61,0.0094,0.0102,0.0088,0.9269,0.4036,0.3762,0.8053,1,0,301.29,301.44,299.85,0.92,1,0,0,Normal
22/12/2015 11:04:15,1.7448,899.64,1,1,0,6.496,201.98,6.939,1.2956,1,784.49,15.205,1.1593,1,0,1,0,0.0249,176.47,1.0284,1,0,0,0,99.77,0.0124,0.0099,0.0091,0.8887,0.3965,0.4034,0.8385,1,0,300.03,303.82,303.51,0.9045,1,0,0,Normal
22/12/2015 11:04:16,1.7153,900.2,0,1,0,6.397,199.87,7.025,1.1514,1,782.7,16.556,1.0543,1,0,1,0,0.0186,178.23,0.9709,1,0,0,0,98.97,0.0112,0.0103,0.0105,0.8553,0.4051,0.4142,0.8038,1,0,298.84,303.99,303.42,0.8958,1,0,0,Normal
22/12/2015 11:04:17,-0.0477,897.13,1,1,0,6.393,197.67,7.04,1.1534,1,781.99,15.137,1.0741,1,0,1,0,0.0217,174.74,0.9674,1,0,0,0,101.49,0.0108,0.0102,0.0104,0.8491,0.3919,0.4036,0.8433,1,0,298.35,300.44,303.75,0.9324,1,0,0,Normal
22/12/2015 11:04:18,1.825,898.0,1,1,0,6.379,199.59,7.028,1.2605,1,780.84,15.43,1.0762,1,0,1,0,0.0199,174.2,1.0581,1,0,0,0,100.65,0.0108,0.0098,0.0088,0.9445,0.3969,0.4205,0.792,1,0,299.98,297.35,295.94,0.9628,1,0,0,Normal
22/12/2015 11:04:19,1.8325,899.2,1,1,0,6.709,197.54,7.003,1.2714,1,780.36,14.624,1.1122,1,0,1,0,0.0227,175.88,1.0088,1,0,0,0,98.03,0.0092,0.0094,0.0084,0.8376,0.3821,0.3854,0.8198,1,0,298.91,301.91,295.13,0.91,1,0,0,Normal
22/12/2015 11:04:20,1.717,899.99,1,1,0,6.394,202.5,7.045,1.2582,1,778.49,14.107,1.1604,1,0,1,0,0.0174,174.98,0.9965,1,0,0,0,99.34,0.0088,0.0088,0.0094,0.8568,0.3787,0.4189,0.8006,1,0,302.45,301.38,304.17,0.8722,1,0,0,Normal
22/12/2015 11:04:21,1.8046,900.61,0,1,0,6.383,200.46,7.004,1.1757,1,777.22,14.581,0.9715,1,0,1,0,0.0191,177.27,0.9846,1,0,0,0,98.88,0.0078,0.0091,0.0114,0.9113,0.471,0.3957,0.8295,1,0,307.07,296.31,297.11,0.9126,1,0,0,Normal
22/12/2015 11:04:22,-0.0229,897.66,1,1,0,6.497,199.27,7.027,1.2375,1,774.97,15.634,1.1011,1,0,1,0,0.0219,174.65,1.0326,1,0,0,0,100.88,0.0104,0.0108,0.012,0.9167,0.3879,0.4109,0.7786,1,0,297.66,302.48,294.23,0.8936,1,0,0,Normal
22/12/2015 11:04:23,1.7959,898.27,1,1,0,6.682,199.56,6.974,1.2466,1,773.18,14.987,1.0482,1,0,1,0,0.0179,174.42,1.0081,1,0,0,0,100.87,0.0111,0.0097,0.0119,0.8829,0.409,0.4106,0.7671,1,0,294.1,302.64,297.23,0.8972,1,0,0,Normal
22/12/2015 11:04:24,1.8339,899.11,1,1,0,6.554,200.75,6.927,1.2011,1,773.89,16.146,1.1162,1,0,1,0,0.0196,176.34,0.9797,0,0,0,0,101.42,0.0091,0.0083,0.0074,0.89,0.3895,0.4065,0.7543,1,0,295.27,302.23,298.51,0.9007,1,0,0,Normal
22/12/2015 11:04:25,1.8549,900.15,0,1,0,6.411,200.65,7.012,1.2358,1,773.61,14.567,1.0403,1,0,1,0,0.0178,173.44,0.9496,1,0,0,0,98.98,0.0121,0.0104,0.0108,0.9203,0.3545,0.4025,0.7843,1,0,295.25,301.37,294.49,0.8995,1,0,0,Normal
22/12/2015 11:04:26,0.0289,896.91,1,1,0,6.481,200.45,7.034,1.2326,1,773.78,14.551,1.096,1,0,1,0,0.0215,173.78,1.014,1,0,0,0,99.36,0.0108,0.0105,0.0067,0.8767,0.4491,0.4373,0.7683,1,0,298.11,304.73,298.62,0.933,1,0,0,Normal
22/12/2015 11:04:27,1.877,897.46,1,1,0,6.411,199.96,7.012,1.199,1,775.06,15.065,1.1006,1,0,1,0,0.0203,173.46,0.9999,1,0,0,0,99.22,0.0079,0.0096,0.0099,0.9059,0.4212,0.4079,0.7656,1,0,294.35,303.01,298.16,0.9087,1,0,0,Normal
22/12/2015 11:04:28,1.8849,897.71,1,1,0,6.475,197.2,7.048,1.2138,1,777.92,15.016,1.0714,1,0,1,0,0.0207,174.43,1.0387,1,0,0,0,100.1,0.0093,0.0095,0.0103,0.871,0.4038,0.3782,0.8096,1,0,300.89,302.3,302.62,0.8961,1,0,0,Normal
22/12/2015 11:04:29,1.8106,898.35,1,1,0,6.484,202.22,7.04,1.1508,1,777.55,15.531,1.06,1,0,1,0,0.0181,177.31,1.0306,1,0,0,0,100.26,0.009,0.0108,0.0099,0.9081,0.3854,0.3948,0.8062,1,0,303.11,301.38,298.8,0.8904,1,0,0,Normal
22/12/2015 11:04:30,1.7265,898.98,1,1,0,6.413,203.47,7.022,1.2208,1,778.23,15.179,1.1059,1,0,1,0,0.0224,176.02,0.9481,1,0,0,0,99.3,0.0094,0.0091,0.0121,0.9107,0.426,0.3907,0.7939,1,0,298.05,300.0,296.24,0.9227,1,0,0,Normal
22/12/2015 11:04:31,1.8241,899.58,1,1,0,6.484,201.79,7.09,1.1749,1,780.51,14.914,1.027,1,0,1,0,0.0214,173.59,1.0071,1,0,0,0,97.86,0.0099,0.0091,0.0105,0.9193,0.407,0.3824,0.7867,1,0,296.94,304.05,301.91,0.853,1,0,0,Normal
